reason_code,reason,citizenship_code,citizenship_country,duration_code,duration,reporting_country_code,reporting_country,year,value,is_aggregate_reporting_geo,is_total_reason
TOTAL,Total,AL,Albania,TOTAL,Total,SE,Sweden,2011,177,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,SE,Sweden,2012,247,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,SE,Sweden,2013,216,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,SE,Sweden,2014,300,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,SE,Sweden,2015,530,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,SE,Sweden,2016,791,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,SE,Sweden,2017,1102,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,SE,Sweden,2018,1495,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,SE,Sweden,2019,1684,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,SE,Sweden,2020,1076,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,SE,Sweden,2021,963,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,SE,Sweden,2022,1210,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,SE,Sweden,2023,1035,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,SE,Sweden,2024,822,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,UK,United Kingdom,2008,1425,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,UK,United Kingdom,2009,1524,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,UK,United Kingdom,2010,1348,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,UK,United Kingdom,2011,1144,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,UK,United Kingdom,2012,1023,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,UK,United Kingdom,2013,1202,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,UK,United Kingdom,2014,1506,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,UK,United Kingdom,2015,1800,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,UK,United Kingdom,2016,2176,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,UK,United Kingdom,2017,3273,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,UK,United Kingdom,2018,3250,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,AT,Austria,2008,21783,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,AT,Austria,2009,28035,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,AT,Austria,2010,30596,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,AT,Austria,2011,35442,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,AT,Austria,2012,37816,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,AT,Austria,2013,34308,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,AT,Austria,2014,40062,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,AT,Austria,2015,51282,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,AT,Austria,2016,50066,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,AT,Austria,2017,55968,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,AT,Austria,2018,46521,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,AT,Austria,2019,39865,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,AT,Austria,2020,34759,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,AT,Austria,2021,47892,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,AT,Austria,2022,55258,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,AT,Austria,2023,62890,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,AT,Austria,2024,65668,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,BE,Belgium,2008,46201,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,BE,Belgium,2009,58939,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,BE,Belgium,2010,58861,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,BE,Belgium,2011,56741,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,BE,Belgium,2012,48484,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,BE,Belgium,2013,43861,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,BE,Belgium,2014,45513,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,BE,Belgium,2015,52565,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,BE,Belgium,2016,58216,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,BE,Belgium,2017,59827,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,BE,Belgium,2018,59624,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,BE,Belgium,2019,60312,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,BE,Belgium,2020,47640,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,BE,Belgium,2021,63504,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,BE,Belgium,2022,68522,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,BE,Belgium,2023,74366,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,BE,Belgium,2024,78828,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,BE,Belgium,2025,73667,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,CH,Switzerland,2012,44764,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,CH,Switzerland,2013,49238,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,CH,Switzerland,2014,43252,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,CH,Switzerland,2015,41105,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,CH,Switzerland,2016,42021,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,CH,Switzerland,2017,42179,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,CH,Switzerland,2018,43726,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,CH,Switzerland,2021,45012,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,CH,Switzerland,2022,50919,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,CH,Switzerland,2023,50680,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,CH,Switzerland,2024,47518,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,CZ,Czechia,2008,61350,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,CZ,Czechia,2009,27539,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,CZ,Czechia,2010,34653,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,CZ,Czechia,2011,20978,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,CZ,Czechia,2012,42122,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,CZ,Czechia,2013,45544,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,CZ,Czechia,2014,35458,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,CZ,Czechia,2015,68804,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,CZ,Czechia,2016,80068,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,CZ,Czechia,2017,57721,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,CZ,Czechia,2018,71201,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,CZ,Czechia,2019,117069,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,CZ,Czechia,2020,54332,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,CZ,Czechia,2021,74395,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,CZ,Czechia,2022,53809,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,CZ,Czechia,2023,43792,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,CZ,Czechia,2024,45436,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,DE,Germany,2008,114289,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,DE,Germany,2009,121954,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,DE,Germany,2010,117202,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,DE,Germany,2011,110349,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,DE,Germany,2012,184070,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,DE,Germany,2013,199925,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,DE,Germany,2014,237627,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,DE,Germany,2015,194813,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,DE,Germany,2016,504849,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,DE,Germany,2017,535446,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,DE,Germany,2018,543571,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,DE,Germany,2019,425072,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,DE,Germany,2020,351735,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,DE,Germany,2021,504298,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,DE,Germany,2022,625386,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,DE,Germany,2023,662888,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,DE,Germany,2024,544987,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,EL,Greece,2008,40411,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,EL,Greece,2009,45148,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,EL,Greece,2010,33623,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,EL,Greece,2011,21269,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,EL,Greece,2012,16252,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,EL,Greece,2013,18299,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,EL,Greece,2014,22451,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,EL,Greece,2015,37464,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,EL,Greece,2016,44072,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,EL,Greece,2017,29995,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,EL,Greece,2018,35571,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,EL,Greece,2019,42348,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,EL,Greece,2020,19821,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,EL,Greece,2021,47589,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,EL,Greece,2022,58889,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,EL,Greece,2023,70921,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,EL,Greece,2024,87932,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,ES,Spain,2008,399827,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,ES,Spain,2009,290813,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,ES,Spain,2010,258309,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,ES,Spain,2011,282763,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,ES,Spain,2012,223318,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,ES,Spain,2013,196244,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,ES,Spain,2014,189481,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,ES,Spain,2015,192931,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,ES,Spain,2016,211533,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,ES,Spain,2017,231153,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,ES,Spain,2018,259600,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,ES,Spain,2019,320037,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,ES,Spain,2020,312355,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,ES,Spain,2021,371773,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,ES,Spain,2022,455553,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,ES,Spain,2023,548697,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,ES,Spain,2024,561640,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2013,1643350,True,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2014,1765064,True,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2015,1992551,True,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2016,2493983,True,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2017,2699491,True,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2018,2791528,True,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2019,2985017,True,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2020,2332051,True,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2021,3273875,True,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2022,3564926,True,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2023,3821562,True,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2024,3504650,True,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,EU28,European Union - 28 countries (2013-2020),2013,2367598,True,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,EU28,European Union - 28 countries (2013-2020),2014,2332870,True,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,EU28,European Union - 28 countries (2013-2020),2015,2625568,True,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,EU28,European Union - 28 countries (2013-2020),2016,3023859,True,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,EU28,European Union - 28 countries (2013-2020),2017,3216491,True,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,EU28,European Union - 28 countries (2013-2020),2018,3242303,True,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,FR,France,2008,188723,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,FR,France,2009,200649,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,FR,France,2010,204321,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,FR,France,2011,199581,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,FR,France,2012,199500,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,FR,France,2013,214346,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,FR,France,2014,220599,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,FR,France,2015,228687,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,FR,France,2016,237218,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,FR,France,2017,254634,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,FR,France,2018,267426,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,FR,France,2019,287443,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,FR,France,2020,237134,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,FR,France,2021,287179,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,FR,France,2022,326948,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,FR,France,2023,338877,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,FR,France,2024,345587,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,HR,Croatia,2013,3320,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,HR,Croatia,2014,3334,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,HR,Croatia,2015,3433,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,HR,Croatia,2016,5315,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,HR,Croatia,2017,9733,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,HR,Croatia,2018,26307,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,HR,Croatia,2019,50455,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,HR,Croatia,2020,35138,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,HR,Croatia,2021,33580,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,HR,Croatia,2022,57330,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,HR,Croatia,2023,81347,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,HR,Croatia,2024,89809,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,IT,Italy,2008,550226,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,IT,Italy,2009,506833,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,IT,Italy,2010,589988,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,IT,Italy,2011,331083,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,IT,Italy,2012,246760,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,IT,Italy,2013,243954,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,IT,Italy,2014,204335,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,IT,Italy,2015,178884,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,IT,Italy,2016,222398,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,IT,Italy,2017,256593,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,IT,Italy,2018,238863,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,IT,Italy,2019,238714,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,IT,Italy,2020,143697,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,IT,Italy,2021,274095,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,IT,Italy,2022,337788,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,IT,Italy,2023,389542,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,IT,Italy,2024,346411,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2013,739,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2014,728,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2015,808,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2016,785,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2017,793,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2018,811,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2019,892,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2020,859,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2021,906,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2022,902,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2023,902,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2024,867,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,NL,Netherlands,2008,62589,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,NL,Netherlands,2009,56488,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,NL,Netherlands,2010,54473,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,NL,Netherlands,2011,55074,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,NL,Netherlands,2012,51162,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,NL,Netherlands,2013,64739,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,NL,Netherlands,2014,69569,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,NL,Netherlands,2015,86691,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,NL,Netherlands,2016,95753,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,NL,Netherlands,2017,97395,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,NL,Netherlands,2018,92068,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,NL,Netherlands,2019,102132,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,NL,Netherlands,2020,73511,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,NL,Netherlands,2021,105879,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,NL,Netherlands,2022,137200,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,NL,Netherlands,2023,131785,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,NL,Netherlands,2024,128378,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,PL,Poland,2008,40896,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,PL,Poland,2009,33427,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,PL,Poland,2010,101574,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,PL,Poland,2011,108036,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,PL,Poland,2012,146619,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,PL,Poland,2013,273886,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,PL,Poland,2014,355521,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,PL,Poland,2015,541583,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,PL,Poland,2016,585969,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,PL,Poland,2017,688912,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,PL,Poland,2018,648169,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,PL,Poland,2019,724416,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,PL,Poland,2020,598047,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,PL,Poland,2021,967345,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,PL,Poland,2022,700264,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,PL,Poland,2023,642789,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,PL,Poland,2024,488846,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,PT,Portugal,2008,63715,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,PT,Portugal,2009,46324,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,PT,Portugal,2010,37010,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,PT,Portugal,2011,35172,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,PT,Portugal,2012,32590,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,PT,Portugal,2013,26593,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,PT,Portugal,2014,29764,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,PT,Portugal,2015,29021,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,PT,Portugal,2016,25728,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,PT,Portugal,2017,34073,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,PT,Portugal,2018,61741,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,PT,Portugal,2019,93475,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,PT,Portugal,2020,84397,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,PT,Portugal,2021,84805,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,PT,Portugal,2022,108684,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,PT,Portugal,2023,135907,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,PT,Portugal,2024,121872,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,RO,Romania,2008,19354,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,RO,Romania,2009,15380,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,RO,Romania,2010,10218,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,RO,Romania,2011,9740,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,RO,Romania,2012,10125,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,RO,Romania,2013,11160,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,RO,Romania,2014,10294,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,RO,Romania,2015,11289,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,RO,Romania,2016,11867,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,RO,Romania,2017,13264,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,RO,Romania,2018,16487,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,RO,Romania,2019,27103,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,RO,Romania,2020,17844,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,RO,Romania,2021,28250,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,RO,Romania,2022,42207,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,RO,Romania,2023,56920,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,RO,Romania,2024,57111,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,SE,Sweden,2008,84144,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,SE,Sweden,2009,91337,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,SE,Sweden,2010,79299,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,SE,Sweden,2011,75734,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,SE,Sweden,2012,90248,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,SE,Sweden,2013,99122,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,SE,Sweden,2014,107947,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,SE,Sweden,2015,110623,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,SE,Sweden,2016,146740,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,SE,Sweden,2017,128245,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,SE,Sweden,2018,123433,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,SE,Sweden,2019,107212,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,SE,Sweden,2020,74852,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,SE,Sweden,2021,83212,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,SE,Sweden,2022,84788,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,SE,Sweden,2023,76718,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,SE,Sweden,2024,66817,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,UK,United Kingdom,2008,633170,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,UK,United Kingdom,2009,671324,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,UK,United Kingdom,2010,732208,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,UK,United Kingdom,2011,701657,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,UK,United Kingdom,2012,631940,False,True
TOTAL,Total,TOTAL,Total,TOTAL,Total,UK,United Kingdom,2013,724248,False,True
